id,created_at,quando,estabelecimento,valor,detalhes,tipo,userid,category_id,account_id,status,metodo,fatura_id
3393,2025-12-28 04:58:39.840525+00,27/06/2025,PIX QRS PORTOSEG S/27/06,-415.24,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3394,2025-12-28 04:58:39.840525+00,27/06/2025,INT MC BLACK,-3145.06,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3395,2025-12-28 04:58:39.840525+00,27/06/2025,PIX QRS MERCADO PAG27/06,-668.7,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3396,2025-12-28 04:58:39.840525+00,27/06/2025,PIX TRANSF Thamire27/06,-250,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a322d63f-1e05-4ecf-a91b-bc4407190c8a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3397,2025-12-28 04:58:39.840525+00,27/06/2025,PIX TRANSF ANDRE M27/06,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3398,2025-12-28 04:58:39.840525+00,27/06/2025,APLICACAO CDB COFRINHOS,-2500,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3399,2025-12-28 04:58:39.840525+00,27/06/2025,FOLHA PAGAMENTO MENSAL,7039.95,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3400,2025-12-28 04:58:39.840525+00,30/06/2025,PIX QRS RD SAUDE28/06,-57.76,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3401,2025-12-28 04:58:39.840525+00,30/06/2025,RESGATE CDB DI,50.57,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3402,2025-12-28 04:58:39.840525+00,30/06/2025,PIX TRANSF SECR. D30/06,87.05,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3403,2025-12-28 04:58:39.840525+00,01/07/2025,SAQUE BANCO24H 690371613,-40,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3404,2025-12-28 04:58:39.840525+00,02/07/2025,PIX WHATS FABIANA02/07,-7.8,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3405,2025-12-28 04:58:39.840525+00,03/07/2025,PIX TRANSF TANIA Y03/07,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,18cbbf25-6142-4bcf-937d-5927c853ac9a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3406,2025-12-28 04:58:39.840525+00,03/07/2025,COR TES DIRETO - VENDA,335.31,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3407,2025-12-28 04:58:39.840525+00,03/07/2025,COR IRRF TD. IRRF 0 TITULOS LFT PR,-12.21,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3408,2025-12-28 04:58:39.840525+00,07/07/2025,PIX TRANSF Sergio 05/07,-35,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,f8d483c3-f001-4e7b-8190-8712efad946f,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3409,2025-12-28 04:58:39.840525+00,08/07/2025,RESGATE CDB DI,1000.44,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3410,2025-12-28 04:58:39.840525+00,08/07/2025,PIX TRANSF ANDREA 08/07,-1000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3411,2025-12-28 04:58:39.840525+00,10/07/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3412,2025-12-28 04:58:39.840525+00,11/07/2025,SISPAG FUND SAUDE ITAU S,216.54,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3413,2025-12-28 04:58:39.840525+00,15/07/2025,COR AMORTIZACAO - RF,227.61,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3414,2025-12-28 04:58:39.840525+00,15/07/2025,COR AMORTIZACAO - RF,2.62,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3415,2025-12-28 04:58:39.840525+00,15/07/2025,COR JUROS RF,127.58,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3416,2025-12-28 04:58:39.840525+00,15/07/2025,PIX TRANSF ANDREA 15/07,-350,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3417,2025-12-28 04:58:39.840525+00,15/07/2025,APLICACAO CDB COFRINHOS,-250,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3418,2025-12-28 04:58:39.840525+00,18/07/2025,PIX TRANSF AVENUE 18/07,-8000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3419,2025-12-28 04:58:39.840525+00,18/07/2025,RESGATE CDB DI,100.72,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3420,2025-12-28 04:58:39.840525+00,18/07/2025,RESGATE CDB Cofrinhos,7900.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3421,2025-12-28 04:58:39.840525+00,21/07/2025,COR TES DIRETO - VENDA,3716.74,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3422,2025-12-28 04:58:39.840525+00,21/07/2025,COR TES DIRETO - VENDA,4388.87,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3423,2025-12-28 04:58:39.840525+00,21/07/2025,COR IRRF TD. IRRF 0 TITULOS LFT PR,-135.21,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3424,2025-12-28 04:58:39.840525+00,21/07/2025,COR IRRF TD. IRRF 0 TITULOS LFT PR,-163.28,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3425,2025-12-28 04:58:39.840525+00,21/07/2025,APLICACAO CDB COFRINHOS,-7800,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3426,2025-12-28 04:58:39.840525+00,25/07/2025,PIX QRS PORTOSEG S/25/07,-181.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3427,2025-12-28 04:58:39.840525+00,25/07/2025,PIX QRS MERCADO PAG25/07,-439.36,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3428,2025-12-28 04:58:39.840525+00,25/07/2025,PIX TRANSF AVENUE 25/07,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3429,2025-12-28 04:58:39.840525+00,25/07/2025,PIX TRANSF ANDRE M25/07,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3430,2025-12-28 04:58:39.840525+00,25/07/2025,PIX TRANSF Thamire25/07,-250,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a322d63f-1e05-4ecf-a91b-bc4407190c8a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3431,2025-12-28 04:58:39.840525+00,25/07/2025,PIX TRANSF Mariana25/07,-15,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3432,2025-12-28 04:58:39.840525+00,25/07/2025,FOLHA PAGAMENTO MENSAL,7069.51,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3433,2025-12-28 04:58:39.840525+00,28/07/2025,INT MC BLACK,-4793.18,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3434,2025-12-28 04:58:39.840525+00,28/07/2025,APLICACAO CDB COFRINHOS,-900,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3435,2025-12-28 04:58:39.840525+00,28/07/2025,PIX TRANSF MAYCON 28/07,60,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3436,2025-12-28 04:58:39.840525+00,28/07/2025,SAQUE BANCO24H 472245119,-40,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3437,2025-12-28 04:58:39.840525+00,28/07/2025,REND PAGO APLIC AUT MAIS,0.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3438,2025-12-28 04:58:39.840525+00,29/07/2025,PIX TRANSF HELIO D29/07,-55,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3439,2025-12-28 04:58:39.840525+00,31/07/2025,PIX TRANSF ANDREA 31/07,210,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3440,2025-12-28 04:58:39.840525+00,31/07/2025,DEV PIX ANDREA CILE31/07,-210,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3441,2025-12-28 04:58:39.840525+00,01/08/2025,PIX TRANSF LUCAS G01/08,60,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3442,2025-12-28 04:58:39.840525+00,04/08/2025,PIX TRANSF TANIA Y04/08,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,18cbbf25-6142-4bcf-937d-5927c853ac9a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3443,2025-12-28 04:58:39.840525+00,04/08/2025,APLICACAO CDB COFRINHOS,-4000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3444,2025-12-28 04:58:39.840525+00,04/08/2025,RESGATE CDB Cofrinhos,300.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3445,2025-12-28 04:58:39.840525+00,04/08/2025,PIX TRANSF ANDRE M04/08,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3446,2025-12-28 04:58:39.840525+00,04/08/2025,TED 104.0000CAIXA ECON F,4267.44,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,0442a4c8-963f-489f-8402-35f13b9c4aa9,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3447,2025-12-28 04:58:39.840525+00,04/08/2025,TED 104.0000CAIXA ECON F,0.31,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,0442a4c8-963f-489f-8402-35f13b9c4aa9,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3448,2025-12-28 04:58:39.840525+00,05/08/2025,PIX TRANSF MARIANA05/08,-15,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3449,2025-12-28 04:58:39.840525+00,06/08/2025,PIX TRANSF Sergio 06/08,-35,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,f8d483c3-f001-4e7b-8190-8712efad946f,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3450,2025-12-28 04:58:39.840525+00,07/08/2025,PIX TRANSF FABIANA07/08,-9.7,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3451,2025-12-28 04:58:39.840525+00,11/08/2025,RSCSS ECOVIAS  FPA0908,-18.3,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,731e5ac5-e383-47e3-a2d8-88549cdfedac,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3452,2025-12-28 04:58:39.840525+00,11/08/2025,RESGATE CDB DI,10.68,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3453,2025-12-28 04:58:39.840525+00,11/08/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3454,2025-12-28 04:58:39.840525+00,12/08/2025,PIX TRANSF ANDREA 12/08,300,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3455,2025-12-28 04:58:39.840525+00,13/08/2025,APLICACAO CDB COFRINHOS,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3456,2025-12-28 04:58:39.840525+00,13/08/2025,SISPAG FUND SAUDE ITAU S,216.54,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3457,2025-12-28 04:58:39.840525+00,13/08/2025,APLICACAO CDB COFRINHOS,-210,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3458,2025-12-28 04:58:39.840525+00,14/08/2025,PIX TRANSF Lincoln14/08,157.84,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,f085b41a-4f63-45ce-ade8-110f1ee1a04f,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3459,2025-12-28 04:58:39.840525+00,15/08/2025,COR JUROS RF,145.53,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3460,2025-12-28 04:58:39.840525+00,15/08/2025,COR AMORTIZACAO - RF,658.31,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3461,2025-12-28 04:58:39.840525+00,15/08/2025,COR AMORTIZACAO - RF,192.98,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3462,2025-12-28 04:58:39.840525+00,18/08/2025,APLICACAO CDB COFRINHOS,-1164,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3463,2025-12-28 04:58:39.840525+00,18/08/2025,REND PAGO APLIC AUT MAIS,0.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3464,2025-12-28 04:58:39.840525+00,20/08/2025,PIX TRANSF ANDREA 20/08,48,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3465,2025-12-28 04:58:39.840525+00,21/08/2025,PIX TRANSF MURILLO21/08,-5,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3466,2025-12-28 04:58:39.840525+00,25/08/2025,SAQUE BANCO24H 312387121,-40,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3467,2025-12-28 04:58:39.840525+00,26/08/2025,PIX QRS SERGIO BATI26/08,-39,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3468,2025-12-28 04:58:39.840525+00,26/08/2025,PIX TRANSF Sabrina26/08,-80,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3469,2025-12-28 04:58:39.840525+00,26/08/2025,RESGATE CDB Cofrinhos,116,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3470,2025-12-28 04:58:39.840525+00,27/08/2025,INT MC BLACK,-5321.29,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3471,2025-12-28 04:58:39.840525+00,27/08/2025,PIX QRS PORTOSEG S/27/08,-181.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3472,2025-12-28 04:58:39.840525+00,27/08/2025,PIX QRS MERCADO PAG27/08,-483.64,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3473,2025-12-28 04:58:39.840525+00,27/08/2025,APLICACAO CDB COFRINHOS,-550,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3474,2025-12-28 04:58:39.840525+00,27/08/2025,PIX TRANSF ANDRE M27/08,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3475,2025-12-28 04:58:39.840525+00,27/08/2025,PIX TRANSF Thamire27/08,-250,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a322d63f-1e05-4ecf-a91b-bc4407190c8a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3476,2025-12-28 04:58:39.840525+00,27/08/2025,FOLHA PAGAMENTO MENSAL,7039.95,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3477,2025-12-28 04:58:39.840525+00,01/09/2025,PIX TRANSF EDUARDO31/08,-50,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3478,2025-12-28 04:58:39.840525+00,01/09/2025,PIX TRANSF KELLY M01/09,-83.16,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3479,2025-12-28 04:58:39.840525+00,01/09/2025,RESGATE CDB DI,80.63,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3480,2025-12-28 04:58:39.840525+00,02/09/2025,RESGATE CDB DI,600.14,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3481,2025-12-28 04:58:39.840525+00,02/09/2025,PIX TRANSF TANIA Y02/09,-600,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,18cbbf25-6142-4bcf-937d-5927c853ac9a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3482,2025-12-28 04:58:39.840525+00,04/09/2025,APLICACAO CDB COFRINHOS,-3027,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3483,2025-12-28 04:58:39.840525+00,04/09/2025,APLICACAO CDB COFRINHOS,-2090,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3484,2025-12-28 04:58:39.840525+00,04/09/2025,FOLHA DE FERIAS,5153.94,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3485,2025-12-28 04:58:39.840525+00,09/09/2025,PIX TRANSF  ANDREA 07/09,600,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3486,2025-12-28 04:58:39.840525+00,09/09/2025,PAG LICENCIAMENTO DE VEI,-167.74,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,731e5ac5-e383-47e3-a2d8-88549cdfedac,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3487,2025-12-28 04:58:39.840525+00,09/09/2025,COF APLICACAO CDB,-400,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3488,2025-12-28 04:58:39.840525+00,09/09/2025,PIX TRANSF  ANDREA 08/09,260,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
